StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Participation in class,"Test scores (Math, Reading, Writing)",Final grade,Internet access at home (Yes/No)
1822,18,1,1,2,9.106574996,4,0,3,0,1,0,0,3.042275369,1,Moderate,"85,76,85",B,Yes
1823,16,0,0,3,18.16875096,15,0,3,0,1,0,0,2.10396651,3,Passive,"52,59,77",D,Yes
1824,17,1,0,3,2.089606335,13,0,3,0,0,0,0,1.787522329,4,Moderate,"99,84,70",B,No
1825,18,0,0,2,14.40535848,26,1,1,1,0,0,1,1.100381883,4,Moderate,"68,80,92",B,No
1826,18,1,0,2,13.74566009,26,0,2,0,0,0,0,0.854558289,4,Active,"100,67,62",C,Yes
1827,17,0,2,0,1.915083973,18,0,2,0,1,0,1,1.199651388,4,Active,"70,99,52",C,No
1828,16,1,2,2,18.4514481,13,1,1,0,0,0,0,2.591940919,2,Passive,"66,100,87",B,No
1829,17,1,1,3,11.36944404,8,1,0,0,0,0,1,2.282212745,3,Passive,"57,58,97",C,Yes
1830,18,1,0,1,7.274510423,5,0,2,0,0,0,0,2.754877493,2,Passive,"85,73,50",D,No
1831,15,1,0,2,15.13077167,16,0,2,0,1,0,0,1.921268647,4,Moderate,"85,96,88",B,No
1832,15,0,0,3,5.147309168,18,0,3,1,0,1,0,1.583556496,4,Active,"54,93,75",C,No
1833,17,1,0,3,13.87019674,11,0,1,0,0,1,0,1.723385686,4,Passive,"65,72,86",C,Yes
1834,18,1,2,1,0.794224151,3,1,3,1,0,0,0,2.876055005,2,Active,"97,71,89",B,Yes
1835,15,0,0,2,16.78816075,15,0,1,0,0,0,0,1.88899193,4,Active,"80,96,94",A,No
1836,18,1,0,1,8.96341694,24,0,3,1,1,0,0,1.369369967,4,Passive,"98,74,77",B,No
1837,17,0,0,1,12.73385829,10,1,2,0,0,0,0,2.550546234,2,Moderate,"75,84,82",B,Yes
1838,15,1,0,3,4.424756396,21,1,2,1,1,1,1,1.943573341,4,Active,"51,100,85",C,No
1839,18,1,1,3,13.54147425,3,1,3,1,0,0,1,3.310401269,1,Moderate,"75,98,56",C,No
1840,15,1,1,2,15.44480552,16,0,1,0,0,0,0,1.418938675,4,Passive,"96,58,68",C,Yes
1841,17,0,0,0,9.464263738,7,0,1,0,1,0,0,2.353054655,3,Active,"73,85,66",C,Yes
1842,18,1,0,3,12.35453848,13,0,2,0,0,1,0,1.752886206,4,Passive,"98,66,50",C,No
1843,15,1,0,2,9.126518476,26,0,1,1,0,1,0,0.513962989,4,Moderate,"59,58,54",F,No
1844,17,1,0,1,17.88182739,1,0,2,0,0,0,0,3.021954868,1,Passive,"97,76,65",C,Yes
1845,15,0,0,2,9.95738361,10,0,1,0,1,0,1,1.834749448,4,Moderate,"66,86,100",B,Yes
1846,15,0,3,0,16.83617418,10,0,3,0,0,0,0,2.275700147,3,Moderate,"95,89,100",A,No
1847,16,1,1,2,16.02704117,23,1,3,1,1,0,1,1.767646785,4,Moderate,"98,51,80",C,No
1848,16,0,1,2,8.210096427,21,0,0,1,0,1,0,1.353723074,4,Moderate,"68,76,54",D,No
1849,17,1,0,1,4.601689837,23,1,3,0,1,0,0,1.034201169,4,Passive,"97,79,90",B,Yes
1850,16,1,0,1,8.121642651,5,0,2,0,0,0,0,2.758341831,2,Passive,"72,59,93",C,Yes
1851,17,1,1,1,16.52434752,20,1,2,1,0,0,0,1.789966874,4,Moderate,"82,93,80",B,No
1852,16,1,1,0,4.552650716,20,0,2,1,0,0,0,1.223973607,4,Passive,"84,81,72",C,No
1853,15,1,2,2,10.48872692,13,1,3,0,1,0,1,2.443619105,3,Passive,"67,63,80",C,No
1854,17,1,0,3,16.12193496,29,0,2,0,1,1,0,0.362957003,4,Active,"81,82,70",C,Yes
1855,17,1,1,0,7.069549503,9,0,3,1,0,0,0,2.251753922,3,Passive,"56,74,71",D,Yes
1856,15,0,0,0,12.84419274,25,1,1,0,0,0,0,0.900041692,4,Moderate,"64,55,98",C,No
1857,17,0,2,2,4.912631481,26,0,4,0,0,0,0,0.656616923,4,Passive,"90,88,75",B,No
1858,17,0,1,3,2.185588907,7,0,3,1,0,0,0,2.186426951,3,Passive,"56,68,72",D,No
1859,16,0,1,1,15.8876845,6,1,1,0,0,1,1,2.883136266,2,Moderate,"98,94,84",A,No
1860,17,0,0,1,1.979372468,7,1,3,1,0,0,0,2.877853698,2,Active,"77,83,91",B,No
1861,18,0,1,2,5.427627902,27,0,2,0,0,0,0,0.01206349,4,Passive,"95,71,66",C,Yes
1862,15,0,0,1,17.10218844,7,0,1,1,0,0,0,2.583738163,2,Active,"93,53,95",B,Yes
1863,16,1,0,0,6.929385742,22,0,1,0,1,0,0,1.161554531,4,Moderate,"51,73,75",D,No
1864,16,1,0,2,19.46090699,1,0,0,1,0,0,0,3.301690513,1,Passive,"66,73,61",D,No
1865,18,1,1,2,19.5946867,26,1,3,0,0,0,0,1.505172773,4,Active,"67,65,88",C,No
1866,15,1,0,2,5.365520409,15,0,2,0,0,0,0,1.385696221,4,Moderate,"97,100,66",B,Yes
1867,15,0,0,2,0.819564445,8,0,2,0,0,0,1,2.240923949,3,Active,"59,79,64",D,Yes
1868,16,0,2,2,14.10126568,12,1,1,1,0,0,0,2.116723382,3,Active,"97,59,61",C,No
1869,17,1,0,1,9.019730053,22,0,2,0,0,0,1,1.036656834,4,Moderate,"68,52,64",D,Yes
1870,16,1,1,1,2.015056879,11,0,2,0,0,0,0,1.617460207,4,Active,"51,57,91",D,Yes
1871,15,0,0,1,14.15045638,26,0,3,0,0,0,0,0.865945542,4,Passive,"59,90,86",C,No
1872,18,1,0,1,0.623498182,21,0,4,0,1,0,0,1.320245987,4,Moderate,"59,70,100",C,No
1873,16,1,2,2,17.40393381,24,0,2,1,0,0,1,1.259764683,4,Active,"65,52,63",D,No
1874,15,1,0,3,2.773050582,28,0,2,1,0,0,0,0.081573184,4,Active,"96,55,89",B,No
1875,16,1,0,4,2.546237575,16,0,2,0,1,1,0,1.689673085,4,Active,"62,64,54",D,No
1876,17,0,1,2,3.513445959,26,0,3,0,0,0,1,0.46042165,4,Passive,"50,89,84",C,No
1877,16,1,1,1,19.20532717,1,0,1,1,0,0,0,3.577043897,0,Moderate,"97,52,92",B,Yes
1878,16,1,1,1,13.86338721,12,0,2,1,0,0,0,2.087872127,3,Passive,"54,59,92",D,No
1879,15,0,0,3,16.02743071,0,0,3,1,0,0,0,3.369584362,1,Moderate,"70,92,93",B,No
1880,15,0,0,2,7.952699715,25,0,0,0,0,0,0,0,4,Passive,"54,81,77",C,Yes
1881,15,1,2,2,6.72625455,27,0,1,0,0,0,0,0.094651592,4,Active,"55,52,83",D,Yes
1882,16,0,1,2,4.689680136,18,0,3,0,1,0,0,1.405315628,4,Moderate,"94,90,96",A,Yes
1883,17,1,2,2,9.612960566,10,0,1,0,0,0,0,1.87826418,4,Active,"73,54,70",D,Yes
1884,18,1,2,3,11.03657467,4,0,2,1,0,0,0,2.87190477,2,Passive,"53,88,71",C,No
1885,18,0,2,0,12.63549687,0,1,2,0,0,0,0,3.70794804,0,Active,"79,96,58",C,Yes
1886,15,1,0,2,5.14237008,19,0,2,0,0,1,0,1.174868091,4,Moderate,"50,99,96",B,Yes
1887,15,1,0,3,18.97308162,29,1,1,1,0,0,0,0.995449642,4,Passive,"67,77,95",C,No
1888,16,1,2,1,3.395169964,12,1,4,0,1,0,0,2.528711257,2,Moderate,"90,97,77",B,Yes
1889,18,1,0,2,19.3130635,7,0,0,1,1,0,0,2.59683449,2,Passive,"52,89,69",C,Yes
1890,15,0,0,1,0.29712245,5,0,3,0,0,0,0,2.460606774,3,Active,"52,61,94",D,Yes
1891,17,0,2,4,9.622513836,28,1,0,0,0,0,0,0.547780724,4,Passive,"63,53,87",D,Yes
1892,17,1,2,0,6.667356762,16,0,2,0,1,0,0,1.803054427,4,Moderate,"74,76,66",C,Yes
1893,15,0,0,2,8.982468279,11,1,1,0,0,0,0,2.309975848,3,Moderate,"90,58,52",D,Yes
1894,15,1,0,1,11.41329158,0,0,1,0,0,0,0,3.093363943,1,Passive,"80,90,93",B,No
1895,18,1,0,2,8.71178316,2,0,1,0,0,0,0,2.615900724,2,Passive,"66,73,72",C,Yes
1896,18,1,2,1,8.296937006,13,0,2,0,1,0,0,2.276918318,3,Moderate,"71,96,75",B,No
1897,16,1,3,1,14.65446831,25,0,2,1,0,0,0,1.051531526,4,Moderate,"73,52,82",D,No
1898,18,1,0,2,13.7175255,7,0,1,0,1,0,0,2.747706159,2,Moderate,"76,75,75",C,Yes
1899,17,0,0,3,16.66542564,10,0,4,0,0,0,0,2.621670104,2,Passive,"85,76,77",C,No
1900,17,1,2,1,4.999179625,26,1,1,0,0,0,0,0.243298094,4,Active,"66,59,93",C,No
1901,15,0,0,1,12.1905702,13,1,2,0,0,0,0,2.194706521,3,Active,"83,64,91",C,No
1902,18,0,1,2,11.70389571,7,0,1,0,0,0,1,2.639906488,2,Moderate,"91,75,96",B,No
1903,16,1,3,2,7.394756217,28,1,2,0,1,0,0,0.833493418,4,Passive,"68,87,61",C,Yes
1904,17,1,0,3,9.721150838,2,1,3,0,0,0,0,3.402401591,1,Moderate,"59,86,93",C,No
1905,17,1,1,1,6.275642866,6,1,2,0,0,1,0,2.616291695,2,Active,"73,92,50",C,Yes
1906,16,1,0,2,2.836887952,27,0,1,0,0,0,0,0.339715385,4,Passive,"98,94,98",A,Yes
1907,16,1,0,1,4.276024213,18,1,1,1,0,0,1,1.69772878,4,Moderate,"50,70,62",D,Yes
1908,17,0,2,1,2.110272928,3,0,3,0,0,0,0,2.356856807,3,Passive,"57,80,72",D,No
1909,17,1,0,2,13.6613915,24,0,1,0,0,0,0,0.84562484,4,Active,"94,65,60",C,No
1910,16,1,3,2,13.21454786,15,1,2,1,0,1,0,2.246545273,3,Active,"80,74,68",C,No
1911,17,0,1,2,19.01212743,12,0,1,1,1,0,0,2.478699183,3,Passive,"75,90,71",C,No
1912,15,0,0,1,14.59356827,19,0,1,1,0,1,1,1.374288283,4,Passive,"60,81,75",C,Yes
1913,15,1,0,2,1.040916775,18,1,1,0,1,0,0,1.355381045,4,Passive,"67,78,92",C,Yes
1914,16,0,0,2,17.68490348,4,0,3,1,0,0,0,3.06049075,1,Passive,"96,76,75",B,No
1915,18,1,0,4,17.25350326,22,1,3,1,0,0,0,1.556957122,4,Moderate,"84,86,69",C,Yes
1916,16,0,0,1,8.866406415,4,1,2,1,0,0,0,3.219531248,1,Active,"74,59,89",C,Yes
1917,16,0,0,1,11.71726101,19,0,1,0,1,0,0,1.150153548,4,Moderate,"97,66,85",B,No
1918,18,1,0,1,19.52156665,23,0,2,0,0,1,1,1.321429302,4,Moderate,"73,64,71",D,Yes
1919,18,0,2,2,10.64608728,3,1,2,1,1,0,0,3.491326588,1,Passive,"93,57,84",C,No
1920,18,0,1,1,18.10643657,1,0,2,0,0,1,1,3.869586724,0,Active,"88,83,74",B,Yes
1921,15,0,2,3,1.660775156,25,1,0,0,0,0,1,0.170463613,4,Passive,"61,73,63",D,Yes
1922,17,0,0,1,3.821037374,12,1,4,0,0,0,0,2.19738729,3,Active,"82,62,74",C,No
1923,15,0,0,3,8.815098869,29,0,2,0,0,0,0,0.021155583,4,Passive,"51,94,66",C,No
1924,17,0,1,1,11.69513617,15,0,4,0,0,1,0,2.386799507,3,Passive,"52,52,71",F,No
1925,15,1,0,2,16.32455704,21,1,0,0,1,0,0,1.361031288,4,Moderate,"53,53,95",D,Yes
1926,17,1,0,3,19.7652423,1,0,1,1,1,0,0,3.51068089,0,Passive,"65,95,97",B,Yes
1927,15,0,2,1,7.777029929,18,0,1,0,1,0,0,1.43737075,4,Moderate,"89,97,91",A,Yes
1928,18,1,2,4,0.948312723,16,1,3,0,1,1,0,1.804417459,4,Moderate,"51,83,76",C,Yes
1929,16,1,1,2,16.02343007,4,1,2,1,1,0,0,3.262269864,1,Active,"79,57,85",C,No
1930,15,1,0,3,12.08761438,24,0,3,0,1,0,0,1.169658238,4,Active,"75,68,69",C,No
1931,17,0,2,2,3.970857177,17,0,3,0,0,0,0,1.401550934,4,Passive,"83,97,55",C,No
1932,18,1,1,1,9.896569132,27,0,3,0,0,1,0,0.549601825,4,Moderate,"80,82,61",C,No
1933,15,0,2,1,14.84620491,22,1,3,0,0,0,0,1.516508268,4,Passive,"52,63,78",D,No
1934,15,1,2,1,15.40823574,20,1,3,0,0,0,0,2.032219512,3,Active,"62,66,62",D,Yes
1935,18,0,2,0,9.99236824,17,1,3,1,1,0,0,2.289299775,3,Active,"73,86,81",B,Yes
1936,15,0,1,1,6.104290603,7,0,2,1,0,0,0,2.086687741,3,Active,"83,59,100",B,No
1937,16,1,0,1,19.47485164,26,1,3,1,0,0,1,1.66766699,4,Passive,"52,86,91",C,Yes
1938,15,1,1,2,13.26725222,14,1,3,0,0,0,0,2.595889051,2,Moderate,"77,94,55",C,Yes
1939,16,0,1,2,8.164750387,12,0,2,0,0,0,0,1.950769177,4,Passive,"75,53,76",D,No
1940,16,1,2,1,5.609264484,12,0,4,0,0,0,0,2.102541899,3,Active,"57,98,67",C,Yes
1941,18,1,0,1,14.62205966,15,1,0,0,0,0,0,1.3791672,4,Moderate,"94,63,70",C,Yes
1942,15,1,0,2,4.843668912,21,0,2,0,0,0,0,0.67219968,4,Moderate,"67,100,100",B,No
1943,18,0,2,1,3.434199779,19,0,1,1,0,1,0,1.141638567,4,Passive,"55,55,88",D,No
1944,15,0,2,0,10.59667778,12,0,1,0,0,0,1,1.621012115,4,Passive,"51,67,94",C,Yes
1945,15,1,3,1,5.799747853,19,0,3,0,0,0,1,1.122110973,4,Moderate,"77,97,57",C,Yes
1946,17,1,2,3,12.5781029,1,0,4,0,0,0,0,3.402044108,1,Moderate,"54,77,59",D,Yes
1947,15,1,1,3,2.358773497,2,0,3,0,0,0,0,2.683854739,2,Moderate,"55,51,94",D,Yes
1948,18,0,1,1,13.09882209,14,1,4,1,0,1,0,2.996856279,2,Passive,"56,95,99",B,Yes
1949,16,0,2,2,5.66593056,22,1,1,1,1,0,0,1.284865711,4,Passive,"91,57,57",D,Yes
1950,15,1,1,2,0.004858689,18,1,1,0,0,0,0,1.201053303,4,Active,"97,71,95",B,Yes
1951,17,1,1,2,2.538721153,12,0,2,0,1,0,0,1.978021718,4,Moderate,"97,65,54",C,Yes
1952,18,1,0,2,18.67230756,4,1,3,1,1,0,1,3.83669864,0,Active,"92,56,59",D,Yes
1953,15,1,0,2,17.34709278,25,1,0,1,1,0,0,1.179903407,4,Moderate,"65,59,97",C,No
1954,18,1,2,1,4.672180641,21,0,4,1,0,0,0,1.54005946,4,Passive,"91,64,79",C,No
1955,17,1,0,0,15.56743809,5,0,3,0,0,0,1,3.158858262,1,Moderate,"53,83,73",D,Yes
1956,17,0,0,2,12.17143186,13,0,4,0,0,0,1,1.752496836,4,Passive,"61,68,77",D,No
1957,18,1,0,3,19.41809423,3,1,2,0,0,0,0,3.045113482,1,Active,"73,50,80",D,No
1958,15,0,0,2,7.472113191,21,0,2,0,1,1,0,1.165603946,4,Active,"95,87,85",B,No
1959,16,1,0,3,13.62921225,18,1,3,1,0,0,0,1.785760791,4,Passive,"70,64,83",C,Yes
1960,17,1,0,4,1.270714448,22,0,3,0,1,0,0,0.841108717,4,Active,"50,75,72",D,No
1961,15,0,3,1,7.924946936,6,0,1,0,1,0,0,2.397182558,3,Active,"56,50,81",D,Yes
1962,15,0,1,2,19.27635322,3,1,4,0,0,0,0,3.576909015,0,Active,"69,51,73",D,Yes
1963,16,0,0,2,10.77961749,1,0,3,1,0,1,0,3.225158275,1,Moderate,"60,54,76",D,No
1964,17,0,0,4,5.757590067,26,0,0,0,0,0,0,0,4,Moderate,"98,72,90",B,No
1965,17,1,1,4,2.405419263,6,1,1,0,0,1,0,2.806697764,2,Moderate,"70,59,96",C,Yes
1966,15,0,0,2,14.0705668,2,1,2,1,0,0,0,3.42183767,1,Moderate,"76,79,83",C,Yes
1967,15,1,2,1,12.89712087,14,0,2,0,1,0,1,2.105309279,3,Moderate,"64,99,100",B,Yes
1968,16,0,1,2,7.478774272,0,0,3,0,0,0,0,3.160902091,1,Active,"65,87,62",C,No
1969,16,1,2,1,19.01882704,1,0,0,0,0,0,0,2.99354156,2,Active,"52,68,89",D,Yes
1970,17,1,0,2,0.44405626,9,1,3,1,0,0,0,2.490220426,3,Passive,"95,76,86",B,Yes
1971,18,1,1,3,6.074477033,15,0,3,1,0,1,0,2.13083278,3,Passive,"75,64,60",D,No
1972,17,1,0,1,18.42138973,24,0,1,1,0,0,1,0.838464873,4,Passive,"94,82,85",B,Yes
1973,15,1,3,2,6.418708766,27,0,2,1,0,1,0,0.676771033,4,Passive,"68,70,88",C,Yes
1974,17,1,1,2,5.045056677,14,1,1,1,0,0,0,1.735956512,4,Moderate,"72,69,61",D,Yes
1975,18,0,0,2,10.6844082,23,1,1,1,0,0,0,1.254572618,4,Passive,"88,80,53",C,Yes
1976,16,1,0,1,16.476035,14,1,2,0,0,0,0,1.922688235,4,Passive,"94,79,68",B,No
1977,18,0,0,2,2.062935218,13,0,4,1,0,0,0,2.19199842,3,Passive,"63,66,84",C,No
1978,18,0,1,3,18.86041419,21,1,1,0,1,1,0,1.757523486,4,Active,"77,97,71",B,No
1979,18,1,0,3,15.90145762,13,0,2,1,0,0,0,1.92410232,4,Moderate,"57,51,73",D,No
1980,16,0,1,1,3.625005111,5,0,1,1,0,0,0,2.80797413,2,Moderate,"51,79,65",D,Yes
1981,18,1,0,3,14.24015922,13,1,1,0,0,0,0,2.138772677,3,Moderate,"96,99,54",B,Yes
1982,18,0,1,2,7.699174453,16,0,2,0,0,1,0,1.363841047,4,Moderate,"92,60,83",C,Yes
1983,18,1,2,1,8.045893562,17,0,3,0,1,0,0,1.722726052,4,Active,"84,75,54",C,No
1984,15,0,2,0,15.66580185,19,1,0,0,1,0,0,1.192108472,4,Active,"86,50,76",C,Yes
1985,18,1,2,1,19.25569616,18,0,4,0,0,0,0,1.53478239,4,Moderate,"67,82,91",B,Yes
1986,16,1,0,3,2.533117457,29,0,0,0,1,0,0,0.115243211,4,Moderate,"59,89,85",C,Yes
1987,18,1,0,2,8.412604738,16,0,3,0,1,0,0,1.562359564,4,Moderate,"77,91,64",C,Yes
1988,18,1,1,2,9.618832162,15,0,3,1,0,0,0,2.096032625,3,Moderate,"90,82,55",C,No
1989,16,0,0,1,7.526236339,7,1,2,0,1,0,0,3.009238323,1,Moderate,"93,59,78",C,No
1990,18,1,0,2,7.263782474,6,0,1,0,0,0,0,2.071108065,3,Active,"59,65,53",F,Yes
1991,16,0,0,0,1.045373351,19,1,2,0,0,1,0,1.747356452,4,Passive,"81,75,80",C,Yes
1992,18,0,0,1,13.71077241,27,0,3,1,1,0,0,1.079867369,4,Active,"73,98,92",B,Yes
1993,16,0,0,2,8.724288342,11,0,3,0,0,1,0,2.271400211,3,Passive,"98,57,57",C,Yes
1994,18,1,2,1,3.895876053,8,0,2,0,1,0,0,2.117233031,3,Passive,"76,91,54",C,No
1995,18,0,0,3,16.32067005,26,1,2,0,0,0,0,0.743592358,4,Moderate,"94,65,98",B,Yes
1996,15,0,1,1,16.05121496,13,0,3,0,1,0,0,1.892745845,4,Moderate,"97,79,76",B,Yes
1997,15,0,0,2,9.727832562,19,1,4,0,0,0,0,1.586464189,4,Passive,"70,81,92",B,Yes
1998,18,1,1,2,5.969013223,0,0,3,0,0,1,0,3.512322895,0,Moderate,"55,63,95",C,No
1999,18,1,0,2,12.76185452,9,1,3,0,0,1,0,2.629211521,2,Moderate,"90,69,62",C,Yes
2000,17,0,2,1,5.763042716,16,1,2,1,1,0,0,1.8366428,4,Moderate,"77,61,56",D,Yes
2001,16,1,2,0,4.720158606,16,1,3,1,0,1,0,1.83435914,4,Passive,"83,83,87",B,Yes
2002,17,1,0,3,14.61029308,16,1,3,0,0,0,1,1.766055977,4,Passive,"57,60,87",D,No
2003,15,0,3,1,0.806504794,3,0,3,1,0,1,1,3.201710217,1,Passive,"85,97,56",C,Yes
2004,15,0,3,3,1.895369421,16,1,2,0,0,0,0,1.263890772,4,Passive,"97,67,50",C,Yes
2005,15,1,2,4,0.13576348,17,0,2,0,1,1,1,1.427724376,4,Passive,"89,89,89",B,Yes
2006,15,0,2,1,3.05886373,19,0,2,0,0,1,1,1.070707952,4,Active,"90,87,77",B,No
2007,18,1,0,1,1.379800174,22,0,2,0,0,0,1,0.832717506,4,Passive,"73,58,82",C,No
2008,15,1,1,2,19.91604736,1,0,2,0,0,0,0,3.130222795,1,Passive,"55,72,78",D,Yes
2009,18,1,0,4,5.776199399,7,0,3,1,0,0,0,2.537098951,2,Passive,"68,75,75",C,Yes
2010,18,1,0,3,2.985360253,12,0,2,1,0,0,0,1.671076182,4,Passive,"51,93,94",C,No
2011,15,1,3,2,4.81992516,22,0,1,0,1,1,0,0.81655066,4,Moderate,"61,58,50",F,No
2012,15,1,0,2,18.72251143,24,0,3,0,1,0,0,1.131402736,4,Moderate,"73,83,82",C,Yes
2013,16,0,2,1,10.40320446,29,0,3,0,0,0,0,0.333154228,4,Passive,"83,74,68",C,No
2014,17,0,2,4,7.296361926,21,1,2,0,0,0,0,1.48906302,4,Moderate,"81,69,99",B,Yes
2015,15,1,2,4,17.46782916,19,1,1,0,1,0,0,1.683330032,4,Active,"62,96,80",C,Yes
2016,16,1,3,1,7.899805411,21,1,4,1,0,0,0,1.921942134,4,Active,"61,66,70",D,Yes
2017,16,1,0,1,6.700171399,14,0,3,0,0,0,0,1.940006922,4,Active,"92,76,62",C,No
2018,17,0,0,1,4.145650451,19,0,1,1,0,0,0,1.065848673,4,Passive,"70,70,66",D,No
2019,18,1,0,1,7.555936478,22,1,0,0,0,0,0,0.968986131,4,Active,"76,76,74",C,Yes
2020,15,0,0,3,6.33368712,8,1,2,1,0,0,0,2.68614499,2,Passive,"50,99,66",C,Yes
2021,17,1,0,1,13.54607919,2,1,3,1,1,0,0,3.520612392,0,Active,"95,61,84",B,Yes
2022,15,1,0,0,5.791654093,2,0,1,1,0,0,0,2.815973296,2,Moderate,"93,77,84",B,Yes
2023,16,0,2,1,11.54399493,1,0,2,1,1,0,0,3.487510668,1,Passive,"52,59,88",D,No
2024,16,0,1,4,1.317843301,0,1,2,0,0,1,0,3.592128978,0,Passive,"50,57,69",F,No
2025,18,1,0,2,3.825783134,13,0,3,0,0,0,0,1.578441665,4,Moderate,"92,76,60",C,Yes
2026,16,1,1,2,8.148105432,16,0,2,1,0,1,0,1.886008174,4,Active,"50,54,86",D,Yes
2027,16,1,0,1,18.73898508,12,1,2,0,1,0,0,2.366010872,3,Moderate,"87,80,90",B,Yes
2028,17,0,0,4,7.545039714,18,1,4,1,0,1,0,2.434934379,3,Active,"97,64,68",C,Yes
2029,15,0,2,3,13.28148242,29,0,1,0,0,0,0,0.393186471,4,Passive,"97,72,97",B,Yes
2030,15,0,1,1,5.101744448,22,0,1,0,1,1,0,0.713267665,4,Active,"95,99,82",A,Yes
2031,17,0,2,0,2.540671519,14,1,3,0,1,1,0,2.57444997,2,Passive,"56,83,96",C,No
2032,18,0,0,0,1.170732002,26,0,1,1,1,0,0,0.700539867,4,Passive,"98,55,91",B,Yes
2033,15,0,2,1,6.108269971,24,1,3,1,0,1,0,1.586289237,4,Active,"76,76,79",C,Yes
2034,16,1,1,2,3.153220536,13,1,0,0,1,0,0,2.058575293,3,Active,"81,92,98",A,No
2035,15,1,1,3,3.48020896,1,1,1,0,0,0,0,3.129640051,1,Passive,"59,87,77",C,Yes
2036,16,0,1,2,15.21518617,6,1,4,1,1,0,0,3.539198712,0,Active,"78,94,59",C,No
2037,18,1,2,3,0.316761419,16,0,2,1,1,1,0,2.059966656,3,Passive,"86,97,66",B,Yes
2038,17,1,1,2,11.15620251,17,0,3,0,1,1,1,1.756035495,4,Passive,"74,83,92",B,Yes
2039,15,0,1,2,7.589227612,5,0,1,1,1,0,0,2.622601052,2,Moderate,"91,76,94",B,No
2040,17,1,3,2,10.131,26,0,1,0,0,0,0,0.262861167,4,Active,"86,62,79",C,Yes
2041,15,0,2,1,11.25660474,20,0,3,0,1,1,0,1.704415089,4,Active,"92,94,82",B,No
2042,16,0,0,1,6.267353889,7,0,2,0,0,0,0,2.104449931,3,Moderate,"100,56,50",D,Yes
2043,17,1,2,2,5.902177204,27,1,2,1,1,1,0,0.83751232,4,Moderate,"51,59,51",F,Yes
2044,15,0,0,0,14.66803699,26,0,0,1,1,0,0,0.556828033,4,Passive,"79,92,75",B,Yes
2045,16,0,0,1,17.42553976,1,0,2,1,0,0,0,3.350130974,1,Moderate,"74,98,70",B,No
2046,17,0,1,2,3.851632649,0,0,3,1,0,0,0,3.279646224,1,Active,"72,74,84",C,No
2047,17,0,3,4,1.952375211,15,0,3,0,1,0,0,1.556328957,4,Passive,"92,100,67",B,Yes
2048,15,0,3,2,17.95591613,6,0,3,1,0,0,1,2.846378753,2,Passive,"70,95,68",C,Yes
2049,15,0,0,3,6.997909273,21,0,3,0,0,0,0,1.137899801,4,Active,"96,68,50",C,No
2050,15,0,1,2,11.02634781,23,0,2,1,0,0,0,1.391787779,4,Active,"90,100,66",B,Yes
2051,16,0,0,2,7.19086289,10,1,2,0,0,0,0,2.182795221,3,Active,"86,67,61",C,No
2052,15,1,3,2,2.516046727,14,1,3,1,0,0,0,2.253871179,3,Moderate,"79,62,71",C,No
2053,17,1,3,3,11.7866329,12,1,1,1,0,0,0,2.254020037,3,Active,"92,86,87",B,Yes
2054,17,1,1,2,10.50281704,29,0,1,1,0,0,0,0.392549011,4,Passive,"61,50,81",D,Yes
2055,15,0,2,2,4.059871184,23,0,4,1,1,0,0,1.484857697,4,Moderate,"92,65,96",B,No
2056,15,0,2,2,9.037380893,1,0,0,0,0,0,0,2.672093364,2,Active,"62,91,51",D,Yes
2057,18,1,1,2,15.93895008,13,0,1,1,0,0,0,1.831511281,4,Moderate,"68,75,88",C,No
2058,17,1,0,1,11.80852206,23,0,2,0,0,1,0,0.758182974,4,Active,"81,90,52",C,Yes
2059,16,1,0,0,1.938346541,5,0,3,1,0,0,0,2.938175467,2,Moderate,"79,85,71",C,Yes
2060,18,0,1,0,10.96042994,8,1,2,1,0,1,0,3.054924125,1,Active,"62,65,80",D,No
2061,15,1,1,3,14.05476599,27,0,2,0,1,0,0,0.9175822,4,Moderate,"67,62,52",D,Yes
2062,15,1,0,1,15.85406812,6,0,4,1,0,1,0,3.460884653,1,Active,"61,79,58",D,No
2063,17,0,3,1,12.58235157,17,0,3,0,0,0,0,1.841907749,4,Passive,"86,85,67",C,Yes
2064,15,1,0,2,3.053163291,23,0,3,1,1,0,0,1.185985514,4,Passive,"72,68,80",C,No
2065,16,0,1,1,14.20346533,8,1,0,1,0,1,0,2.422230686,3,Active,"83,70,90",B,Yes
2066,17,0,1,2,13.54683692,22,0,1,0,0,0,0,0.912660673,4,Active,"54,81,56",D,Yes
2067,15,0,1,1,0.488537659,3,0,2,0,1,0,0,3.073304473,1,Passive,"62,81,78",C,No
2068,17,1,1,4,8.234953352,8,0,1,0,0,0,0,2.167282956,3,Active,"84,85,85",B,No
2069,15,1,0,3,6.659004939,3,0,0,1,1,0,0,2.553864498,2,Active,"59,67,84",C,Yes
2070,15,0,0,3,13.38824129,11,0,1,1,0,1,0,2.448602519,3,Active,"63,51,51",F,Yes
2071,15,1,1,2,4.322716246,3,1,2,0,0,1,0,3.463239305,1,Active,"94,80,77",B,Yes
2072,16,1,1,2,11.81743846,24,1,3,1,1,0,0,1.442868859,4,Moderate,"74,99,90",B,Yes
